name,layer,type,assoc_score,effect_size,p_value,causal_strength,causal_confidence,causal_evidence_level,causal_mechanism,pathway_centrality,upstream_biomarkers,downstream_targets,clinical_actionability,temporal_stability,integrated_score,evidence_tier,discovery_methods,datasets
gene_TIMP2,molecular,gene,0.03428361959070199,0.12909850330716516,0.1253494626599334,0.20873365448747752,0.43419014961592284,3,,0.5980101748243211,"['creatinine_std', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_mean', 'sodium_min', 'sodium_max', 'sodium_peak_time', 'chloride_max', 'chloride_std', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_TAL', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_std', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'chloride_min', 'chloride_mean', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_mean', 'wbc_max', 'wbc_mean', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_max', 'module_TAL', 'module_injury', 'module_acute_kidney_injury', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.4600095009245068,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
gene_IGFBP7,molecular,gene,0.031007191159512316,0.11727635134364982,0.16570128587486632,0.03998602864154701,0.48749054111322876,3,,0.5147573973979497,"['creatinine_max', 'creatinine_std', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_std', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'chloride_max', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_mean', 'wbc_max', 'wbc_mean', 'glucose_min', 'lactate_min', 'alt_max', 'bilirubin_max', 'module_proximal_tubule', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_std', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_mean', 'potassium_slope_24h', 'sodium_max', 'chloride_max', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_mean', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'bilirubin_min', 'bilirubin_max', 'module_TAL', 'module_collecting_duct', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.4559834215430033,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
hemoglobin_min,clinical,lab,0.02930981496210998,0.10504840659415075,0.19011596839191225,0.05261562368172605,0.3920555123547722,3,,0.6290255921617861,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_collecting_duct', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_SOD2', 'outcome']","['creatinine_min', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_std', 'potassium_slope_24h', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_std', 'chloride_peak_time', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.44665081976648224,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
module_tubular_transport,molecular,module,0.021865552094591612,0.07706769532687825,0.32838985353550654,0.04697439855449699,0.4886418170575936,3,,0.5464508532422547,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_std', 'sodium_max', 'sodium_mean', 'sodium_peak_time', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_mean', 'alt_max', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_oxidative_stress', 'module_inflammation', 'module_fibrosis', 'gene_IGFBP7', 'gene_IL6', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_min', 'lactate_min', 'lactate_mean', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_max', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_oxidative_stress', 'module_fibrosis', 'gene_TIMP2', 'gene_IL6', 'gene_COL1A1', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.4445308562547721,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
sodium_max,clinical,lab,0.031278916007202374,0.11150859124166902,0.16202223172130892,0.05193607479597389,0.5843017384239908,2,Indirect via creatinine_min,0.552412935819457,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_max', 'urea_slope_24h', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_injury', 'module_repair', 'module_oxidative_stress', 'module_fibrosis', 'gene_HAVCR1', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_COL1A1', 'gene_SOD2']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'ast_min', 'ast_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_SOD2', 'pathway_oxidative_apoptosis']",0.5,0.8,0.4415362630254056,5,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
chloride_max,molecular,lab,0.014187135599127671,0.04946564884235675,0.5260136514394604,0.05193607479597389,0.7345713115343846,2,Indirect via creatinine_min,0.5844977970053251,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_mean', 'wbc_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_max', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_injury', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_mean', 'wbc_mean', 'lactate_max', 'ast_min', 'ast_max', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_injury', 'module_acute_kidney_injury', 'module_fibrosis', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1']",0.5,0.8,0.43812132936418036,5,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
potassium_max,molecular,lab,0.041443121991760194,0.14648345382365915,0.06387817056023293,0.05193607479597389,0.4401712791405725,2,Indirect via creatinine_min,0.4827931056174365,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_std', 'chloride_std', 'chloride_slope_24h', 'platelets_min', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_mean', 'ast_mean', 'alt_min', 'module_proximal_tubule', 'module_TAL', 'module_repair', 'module_oxidative_stress', 'module_inflammation', 'module_fibrosis', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_max', 'platelets_min', 'wbc_mean', 'glucose_mean', 'lactate_mean', 'ast_min', 'ast_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_TAL', 'module_injury', 'module_repair', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_COL1A1', 'pathway_inflammation_fibrosis']",0.5,0.8,0.43415503867238814,5,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
bilirubin_max,molecular,lab,0.023976031595040793,0.08490501745741973,0.28384406141858265,0.1884921500228296,0.35042689577555153,3,,0.6415334495824542,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_max', 'sodium_std', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_TAL', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'pathway_inflammation_fibrosis']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_std', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_collecting_duct', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'gene_HAVCR1', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'outcome']",0.5,0.8,0.43223534824305104,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
gene_HAVCR1,molecular,gene,0.01698592569229922,0.0609937638893866,0.4477250477286705,0.21562509189948045,0.3250842673181511,3,,0.5462650362603275,"['creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_mean', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_peak_time', 'hemoglobin_max', 'platelets_min', 'platelets_max', 'platelets_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_mean', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_apoptosis', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'gene_TGFB1', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'platelets_min', 'platelets_mean', 'wbc_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_mean', 'bilirubin_min', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_inflammation', 'module_apoptosis', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TGFB1', 'pathway_oxidative_apoptosis', 'outcome']",0.8,0.8,0.423563340392472,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
chloride_mean,molecular,lab,0.013125968792233643,0.044608141689540026,0.5574259236121493,0.08520724976991735,0.37803177297699686,3,,0.6295090632784334,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_mean', 'platelets_min', 'wbc_max', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_tubular_transport', 'module_inflammation', 'module_fibrosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_peak_time', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_TAL', 'module_collecting_duct', 'module_repair', 'module_tubular_transport', 'module_inflammation', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1', 'outcome']",0.5,0.8,0.4210020629811054,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
sodium_min,clinical,lab,0.0027817550773770556,0.009920743175547005,0.9010569461716422,0.02042080307504191,0.7134700227728976,2,Indirect via creatinine_min,0.5525055061825656,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_max', 'urea_mean', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_mean', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_apoptosis', 'module_metabolism', 'gene_TIMP2', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis']","['creatinine_min', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_slope_24h', 'urea_peak_time', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_std', 'platelets_max', 'wbc_min', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_metabolism', 'gene_TIMP2', 'gene_IGFBP7', 'gene_SOD2', 'pathway_inflammation_fibrosis']",0.5,0.8,0.4189035221138555,5,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
module_repair,molecular,module,0.0217065833379635,0.07764899209643862,0.33191947573395586,0.14287875128775698,0.3863642705275184,3,,0.4635958065145067,"['creatinine_max', 'creatinine_mean', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_max', 'chloride_mean', 'chloride_slope_24h', 'hemoglobin_min', 'platelets_max', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_proximal_tubule', 'module_TAL', 'module_injury', 'module_inflammation', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TNF', 'gene_IL6', 'gene_TGFB1']","['creatinine_std', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'potassium_max', 'potassium_std', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_peak_time', 'chloride_mean', 'platelets_mean', 'wbc_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_inflammation', 'module_fibrosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'outcome']",0.5,0.8,0.41778266726193497,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
hemoglobin_max,clinical,lab,0.02035836638920162,0.07200321671271057,0.36283386206584733,0.12232735625166002,0.3257558109324742,3,,0.5776471372747983,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_mean', 'module_oxidative_stress', 'module_apoptosis', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'gene_TGFB1', 'gene_SOD2', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'wbc_min', 'wbc_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.41626230186949437,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
urea_std,clinical,lab,0.012136658397433,0.04083070521307997,0.5875097536355258,0.04021825572373937,0.27078740959057934,3,,0.6352639803958845,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_max', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_mean', 'wbc_min', 'glucose_min', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_oxidative_stress', 'module_fibrosis', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis']",0.8,0.8,0.41598785928032844,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
